Year,State,County,State FIPS Code,County Code,County FIPS Code,PovertyRate,Multiple Cause of death,Multiple Cause of death Code,Deaths,Intent,
2019,Arkansas,"Pulaski County, AR",05,119,01119,14.6,Assault by other and unspecified firearm discharge,X95,50,Assault,
2020,Arkansas,"Baxter County, AR",05,5,01005,14.4,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,Arkansas,"Benton County, AR",05,7,01007,9.1,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2020,Arkansas,"Craighead County, AR",05,31,01031,16.8,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Arkansas,"Garland County, AR",05,51,01051,15.7,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2020,Arkansas,"Pulaski County, AR",05,119,01119,15.3,Intentional self-harm by other and unspecified firearm discharge,X74,38,Suicide,
2020,Arkansas,"Saline County, AR",05,125,01125,8.2,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2020,Arkansas,"Sebastian County, AR",05,131,01131,16.8,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2020,Arkansas,"Washington County, AR",05,143,05143,13.2,Intentional self-harm by other and unspecified firearm discharge,X74,26,Suicide,
2020,Arkansas,"White County, AR",05,145,05145,14.8,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,Arkansas,"Garland County, AR",05,51,01051,15.7,Assault by other and unspecified firearm discharge,X95,17,Assault,
2020,Arkansas,"Jefferson County, AR",05,69,01069,18.9,Assault by other and unspecified firearm discharge,X95,24,Assault,
2020,Arkansas,"Mississippi County, AR",05,93,01093,21,Assault by other and unspecified firearm discharge,X95,15,Assault,
2020,Arkansas,"Phillips County, AR",05,107,01107,22.1,Assault by other and unspecified firearm discharge,X95,14,Assault,
2020,Arkansas,"Pulaski County, AR",05,119,01119,15.3,Assault by other and unspecified firearm discharge,X95,73,Assault,
2021,Arkansas,"Faulkner County, AR",05,45,01045,13.6,Intentional self-harm by handgun discharge,X72,15,Suicide,
2021,Arkansas,"Baxter County, AR",05,5,01005,13.4,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,Arkansas,"Benton County, AR",05,7,01007,7.9,Intentional self-harm by other and unspecified firearm discharge,X74,35,Suicide,
2021,Arkansas,"Craighead County, AR",05,31,01031,18.2,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Arkansas,"Crawford County, AR",05,33,01033,14.7,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2021,Arkansas,"Garland County, AR",05,51,01051,14.5,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2021,Arkansas,"Pulaski County, AR",05,119,01119,17.6,Intentional self-harm by other and unspecified firearm discharge,X74,32,Suicide,
2021,Arkansas,"Saline County, AR",05,125,01125,8.5,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2021,Arkansas,"Sebastian County, AR",05,131,01131,19.5,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2021,Arkansas,"Washington County, AR",05,143,05143,12.4,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Arkansas,"Crittenden County, AR",05,35,01035,23,Assault by other and unspecified firearm discharge,X95,15,Assault,
2021,Arkansas,"Jefferson County, AR",05,69,01069,20.3,Assault by other and unspecified firearm discharge,X95,30,Assault,
2021,Arkansas,"Mississippi County, AR",05,93,01093,23.9,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Arkansas,"Pulaski County, AR",05,119,01119,17.6,Assault by other and unspecified firearm discharge,X95,72,Assault,
2021,Arkansas,"St. Francis County, AR",05,123,01123,32.2,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Arkansas,"Sebastian County, AR",05,131,01131,19.5,Assault by other and unspecified firearm discharge,X95,10,Assault,
2018,California,"Alameda County, CA",06,1,01001,9,Intentional self-harm by handgun discharge,X72,41,Suicide,
2018,California,"Butte County, CA",06,7,01007,18.5,Intentional self-harm by handgun discharge,X72,21,Suicide,
2018,California,"Kern County, CA",06,29,01029,20.5,Intentional self-harm by handgun discharge,X72,19,Suicide,
2018,California,"Los Angeles County, CA",06,37,01037,14.2,Intentional self-harm by handgun discharge,X72,113,Suicide,
2018,California,"Monterey County, CA",06,53,01053,13.3,Intentional self-harm by handgun discharge,X72,12,Suicide,
2018,California,"Orange County, CA",06,59,01059,10.5,Intentional self-harm by handgun discharge,X72,83,Suicide,
2018,California,"Riverside County, CA",06,65,01065,12.7,Intentional self-harm by handgun discharge,X72,101,Suicide,
2018,California,"Sacramento County, CA",06,67,01067,14.3,Intentional self-harm by handgun discharge,X72,42,Suicide,
2018,California,"San Bernardino County, CA",06,71,01071,14.9,Intentional self-harm by handgun discharge,X72,77,Suicide,
2018,California,"San Diego County, CA",06,73,01073,11.5,Intentional self-harm by handgun discharge,X72,126,Suicide,
2018,California,"San Luis Obispo County, CA",06,79,01079,12.7,Intentional self-harm by handgun discharge,X72,16,Suicide,
2018,California,"San Mateo County, CA",06,81,01081,6.8,Intentional self-harm by handgun discharge,X72,21,Suicide,
2018,California,"Santa Clara County, CA",06,85,01085,7.3,Intentional self-harm by handgun discharge,X72,43,Suicide,
2018,California,"Santa Cruz County, CA",06,87,01087,12.2,Intentional self-harm by handgun discharge,X72,12,Suicide,
2018,California,"Shasta County, CA",06,89,01089,15.2,Intentional self-harm by handgun discharge,X72,19,Suicide,
2018,California,"Solano County, CA",06,95,01095,7.9,Intentional self-harm by handgun discharge,X72,17,Suicide,
2018,California,"Sonoma County, CA",06,97,01097,9.9,Intentional self-harm by handgun discharge,X72,16,Suicide,
2018,California,"Stanislaus County, CA",06,99,01099,15.6,Intentional self-harm by handgun discharge,X72,20,Suicide,
2018,California,"Ventura County, CA",06,111,01111,9.1,Intentional self-harm by handgun discharge,X72,45,Suicide,
2018,California,"Los Angeles County, CA",06,37,01037,14.2,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,31,Suicide,
2018,California,"Orange County, CA",06,59,01059,10.5,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11,Suicide,
2018,California,"Sacramento County, CA",06,67,01067,14.3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,14,Suicide,
2018,California,"San Bernardino County, CA",06,71,01071,14.9,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10,Suicide,
2018,California,"San Diego County, CA",06,73,01073,11.5,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,27,Suicide,
2018,California,"Contra Costa County, CA",06,13,01013,7.8,Intentional self-harm by other and unspecified firearm discharge,X74,33,Suicide,
2018,California,"Fresno County, CA",06,19,01019,21.3,Intentional self-harm by other and unspecified firearm discharge,X74,31,Suicide,
2018,California,"Kern County, CA",06,29,01029,20.5,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2018,California,"Los Angeles County, CA",06,37,01037,14.2,Intentional self-harm by other and unspecified firearm discharge,X74,156,Suicide,
2018,California,"Orange County, CA",06,59,01059,10.5,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,California,"Placer County, CA",06,61,01061,7.1,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2018,California,"Sacramento County, CA",06,67,01067,14.3,Intentional self-harm by other and unspecified firearm discharge,X74,28,Suicide,
2018,California,"San Bernardino County, CA",06,71,01071,14.9,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2018,California,"San Diego County, CA",06,73,01073,11.5,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2018,California,"San Francisco County, CA",06,75,01075,10.1,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2018,California,"San Joaquin County, CA",06,77,01077,14.3,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2018,California,"Santa Barbara County, CA",06,83,01083,12.6,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2018,California,"Tehama County, CA",06,103,01103,17,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2018,California,"Tulare County, CA",06,107,01107,22.2,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2018,California,"Alameda County, CA",06,1,01001,9,Assault by handgun discharge,X93,35,Assault,
2018,California,"Kern County, CA",06,29,01029,20.5,Assault by handgun discharge,X93,38,Assault,
2018,California,"Los Angeles County, CA",06,37,01037,14.2,Assault by handgun discharge,X93,30,Assault,
2018,California,"Monterey County, CA",06,53,01053,13.3,Assault by handgun discharge,X93,16,Assault,
2018,California,"Orange County, CA",06,59,01059,10.5,Assault by handgun discharge,X93,16,Assault,
2018,California,"Los Angeles County, CA",06,37,01037,14.2,"Assault by rifle, shotgun and larger firearm discharge",X94,10,Assault,
2018,California,"Alameda County, CA",06,1,01001,9,Assault by other and unspecified firearm discharge,X95,22,Assault,
2018,California,"Contra Costa County, CA",06,13,01013,7.8,Assault by other and unspecified firearm discharge,X95,35,Assault,
2018,California,"Fresno County, CA",06,19,01019,21.3,Assault by other and unspecified firearm discharge,X95,37,Assault,
2018,California,"Kern County, CA",06,29,01029,20.5,Assault by other and unspecified firearm discharge,X95,40,Assault,
2018,California,"Los Angeles County, CA",06,37,01037,14.2,Assault by other and unspecified firearm discharge,X95,384,Assault,
2018,California,"Orange County, CA",06,59,01059,10.5,Assault by other and unspecified firearm discharge,X95,13,Assault,
2018,California,"Riverside County, CA",06,65,01065,12.7,Assault by other and unspecified firearm discharge,X95,66,Assault,
2018,California,"Sacramento County, CA",06,67,01067,14.3,Assault by other and unspecified firearm discharge,X95,52,Assault,
2018,California,"San Bernardino County, CA",06,71,01071,14.9,Assault by other and unspecified firearm discharge,X95,88,Assault,
2018,California,"San Diego County, CA",06,73,01073,11.5,Assault by other and unspecified firearm discharge,X95,49,Assault,
2018,California,"San Francisco County, CA",06,75,01075,10.1,Assault by other and unspecified firearm discharge,X95,24,Assault,
2018,California,"San Joaquin County, CA",06,77,01077,14.3,Assault by other and unspecified firearm discharge,X95,49,Assault,
2018,California,"Solano County, CA",06,95,01095,7.9,Assault by other and unspecified firearm discharge,X95,14,Assault,
2018,California,"Tulare County, CA",06,107,01107,22.2,Assault by other and unspecified firearm discharge,X95,20,Assault,
2018,California,"Ventura County, CA",06,111,01111,9.1,Assault by other and unspecified firearm discharge,X95,29,Assault,
2019,California,"Alameda County, CA",06,1,01001,8.9,Intentional self-harm by handgun discharge,X72,31,Suicide,
2019,California,"Butte County, CA",06,7,01007,16.1,Intentional self-harm by handgun discharge,X72,19,Suicide,
2019,California,"Kern County, CA",06,29,01029,19,Intentional self-harm by handgun discharge,X72,27,Suicide,
2019,California,"Los Angeles County, CA",06,37,01037,13.4,Intentional self-harm by handgun discharge,X72,85,Suicide,
2019,California,"Orange County, CA",06,59,01059,9.5,Intentional self-harm by handgun discharge,X72,83,Suicide,
2019,California,"Placer County, CA",06,61,01061,6.6,Intentional self-harm by handgun discharge,X72,14,Suicide,
2019,California,"Riverside County, CA",06,65,01065,11.3,Intentional self-harm by handgun discharge,X72,110,Suicide,
2019,California,"Sacramento County, CA",06,67,01067,12.6,Intentional self-harm by handgun discharge,X72,63,Suicide,
2019,California,"San Bernardino County, CA",06,71,01071,13.3,Intentional self-harm by handgun discharge,X72,68,Suicide,
2019,California,"San Diego County, CA",06,73,01073,10.3,Intentional self-harm by handgun discharge,X72,126,Suicide,
2019,California,"San Luis Obispo County, CA",06,79,01079,11.6,Intentional self-harm by handgun discharge,X72,19,Suicide,
2019,California,"San Mateo County, CA",06,81,01081,6.1,Intentional self-harm by handgun discharge,X72,11,Suicide,
2019,California,"Santa Clara County, CA",06,85,01085,6.1,Intentional self-harm by handgun discharge,X72,33,Suicide,
2019,California,"Shasta County, CA",06,89,01089,13.3,Intentional self-harm by handgun discharge,X72,19,Suicide,
2019,California,"Sonoma County, CA",06,97,01097,7.2,Intentional self-harm by handgun discharge,X72,17,Suicide,
2019,California,"Stanislaus County, CA",06,99,01099,13,Intentional self-harm by handgun discharge,X72,11,Suicide,
2019,California,"Ventura County, CA",06,111,01111,8.2,Intentional self-harm by handgun discharge,X72,28,Suicide,
2019,California,"Los Angeles County, CA",06,37,01037,13.4,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,15,Suicide,
2019,California,"Riverside County, CA",06,65,01065,11.3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,13,Suicide,
2019,California,"San Bernardino County, CA",06,71,01071,13.3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,14,Suicide,
2019,California,"San Diego County, CA",06,73,01073,10.3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23,Suicide,
2019,California,"Contra Costa County, CA",06,13,01013,7.9,Intentional self-harm by other and unspecified firearm discharge,X74,34,Suicide,
2019,California,"El Dorado County, CA",06,17,01017,8.7,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2019,California,"Fresno County, CA",06,19,01019,20.5,Intentional self-harm by other and unspecified firearm discharge,X74,36,Suicide,
2019,California,"Kern County, CA",06,29,01029,19,Intentional self-harm by other and unspecified firearm discharge,X74,21,Suicide,
2019,California,"Los Angeles County, CA",06,37,01037,13.4,Intentional self-harm by other and unspecified firearm discharge,X74,168,Suicide,
2019,California,"San Bernardino County, CA",06,71,01071,13.3,Intentional self-harm by other and unspecified firearm discharge,X74,23,Suicide,
2019,California,"San Diego County, CA",06,73,01073,10.3,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2019,California,"San Francisco County, CA",06,75,01075,9.5,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2019,California,"San Joaquin County, CA",06,77,01077,13.6,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2019,California,"Santa Barbara County, CA",06,83,01083,12,Intentional self-harm by other and unspecified firearm discharge,X74,23,Suicide,
2019,California,"Solano County, CA",06,95,01095,9,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,California,"Sonoma County, CA",06,97,01097,7.2,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2019,California,"Stanislaus County, CA",06,99,01099,13,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,California,"Tulare County, CA",06,107,01107,18.9,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2019,California,"Alameda County, CA",06,1,01001,8.9,Assault by handgun discharge,X93,37,Assault,
2019,California,"Kern County, CA",06,29,01029,19,Assault by handgun discharge,X93,42,Assault,
2019,California,"Los Angeles County, CA",06,37,01037,13.4,Assault by handgun discharge,X93,25,Assault,
